Customer ID	Full Name	Date of Purchase	Age	State	MTN Device	Gender	Satisfaction Rate	Customer Review	Customer Tenure in months	Subscription Plan	 Unit Price 	Number of Times Purchased	 Total Revenue 	Data Usage	Customer Churn Status	Reasons for Churn
CUST0145	Halima Valencia	01 February 2025	65	Adamawa	Mobile SIM Card	Female	1	Poor	25	7GB Monthly Plan	" ?3,500.00 "	20	" ?70,000.00 "	121.23	No	No Churn
CUST0146	Tamuno Boyd	01 February 2025	57	Kano	Mobile SIM Card	Female	4	Very Good	51	20GB Monthly Plan	" ?7,500.00 "	20	" ?150,000.00 "	17.60	Yes	Relocation
CUST0146	Tamuno Boyd	01 February 2025	57	Kano	Broadband MiFi	Female	4	Very Good	51	300GB FUP Monthly Unlimited	" ?30,000.00 "	3	" ?90,000.00 "	159.71	Yes	Relocation
CUST0147	Chinedu Martinez	01 February 2025	50	Plateau	Broadband MiFi	Female	4	Very Good	46	30GB Monthly Broadband Plan	" ?9,000.00 "	15	" ?135,000.00 "	188.62	No	No Churn
CUST0148	Ejiro Finley	01 February 2025	50	Anambra	Mobile SIM Card	Male	4	Very Good	6	3.2GB 2-Day Plan	" ?1,000.00 "	3	" ?3,000.00 "	71.11	No	No Churn
CUST0148	Ejiro Finley	01 February 2025	50	Anambra	Broadband MiFi	Male	4	Very Good	6	120GB Monthly Broadband Plan	" ?24,000.00 "	11	" ?264,000.00 "	119.81	No	No Churn
CUST0148	Ejiro Finley	01 February 2025	50	Anambra	5G Broadband Router	Male	4	Very Good	6	450GB 3-Month Broadband Plan	" ?75,000.00 "	14	" ?1,050,000.00 "	2.96	No	No Churn
CUST0149	Omamuzo Levine	01 February 2025	26	Imo	Mobile SIM Card	Male	2	Fair	44	3.2GB 2-Day Plan	" ?1,000.00 "	9	" ?9,000.00 "	33.86	Yes	Costly Data Plans
CUST0149	Omamuzo Levine	01 February 2025	26	Imo	Broadband MiFi	Male	2	Fair	44	60GB Monthly Broadband Plan	" ?14,500.00 "	3	" ?43,500.00 "	60.30	Yes	Costly Data Plans
CUST0150	Ejiro Roman	01 February 2025	48	Imo	Mobile SIM Card	Female	4	Very Good	39	7GB Monthly Plan	" ?3,500.00 "	13	" ?45,500.00 "	168.40	Yes	Costly Data Plans
CUST0151	Tega Mendez	01 February 2025	72	Bayelsa	4G Router	Female	3	Good	53	10GB+10mins Monthly Plan	" ?4,500.00 "	11	" ?49,500.00 "	192.93	No	No Churn
CUST0151	Tega Mendez	01 February 2025	72	Bayelsa	Mobile SIM Card	Female	3	Good	53	1GB+1.5mins Daily Plan	 ?500.00 	16	" ?8,000.00 "	147.11	No	No Churn
CUST0151	Tega Mendez	01 February 2025	72	Bayelsa	5G Broadband Router	Female	3	Good	53	60GB Monthly Broadband Plan	" ?14,500.00 "	9	" ?130,500.00 "	65.51	No	No Churn
CUST0152	Tamuno Yang	01 February 2025	62	Delta	4G Router	Male	5	Excellent	38	25GB Monthly Plan	" ?9,000.00 "	3	" ?27,000.00 "	166.34	Yes	High Call Tarriffs
CUST0152	Tamuno Yang	01 February 2025	62	Delta	Mobile SIM Card	Male	5	Excellent	38	20GB Monthly Plan	" ?7,500.00 "	5	" ?37,500.00 "	134.76	Yes	High Call Tarriffs
CUST0153	Maryam Williams	01 February 2025	46	Edo	Mobile SIM Card	Male	4	Very Good	46	16.5GB+10mins Monthly Plan	" ?6,500.00 "	14	" ?91,000.00 "	184.74	Yes	Relocation
CUST0153	Maryam Williams	01 February 2025	46	Edo	5G Broadband Router	Male	4	Very Good	46	30GB Monthly Broadband Plan	" ?9,000.00 "	12	" ?108,000.00 "	158.25	Yes	Relocation
CUST0154	David Miller	01 March 2025	26	Anambra	Mobile SIM Card	Male	2	Fair	43	7GB Monthly Plan	" ?3,500.00 "	14	" ?49,000.00 "	193.16	No	No Churn
CUST0155	Ngozi Fowler	01 February 2025	17	Anambra	4G Router	Female	4	Very Good	15	10GB+10mins Monthly Plan	" ?4,500.00 "	10	" ?45,000.00 "	96.81	No	No Churn
CUST0155	Ngozi Fowler	01 February 2025	17	Anambra	Mobile SIM Card	Female	4	Very Good	15	12.5GB Monthly Plan	" ?5,500.00 "	3	" ?16,500.00 "	184.15	No	No Churn
CUST0156	Ifeanyi Garcia	01 February 2025	34	Ekiti	Mobile SIM Card	Female	2	Fair	22	12.5GB Monthly Plan	" ?5,500.00 "	15	" ?82,500.00 "	144.54	No	No Churn
CUST0156	Ifeanyi Garcia	01 February 2025	34	Ekiti	Broadband MiFi	Female	2	Fair	22	300GB FUP Monthly Unlimited	" ?30,000.00 "	2	" ?60,000.00 "	13.90	No	No Churn
CUST0157	Ifeanyi Jimenez	01 February 2025	18	Bayelsa	4G Router	Male	2	Fair	44	10GB+10mins Monthly Plan	" ?4,500.00 "	13	" ?58,500.00 "	46.76	No	No Churn
CUST0157	Ifeanyi Jimenez	01 February 2025	18	Bayelsa	Mobile SIM Card	Male	2	Fair	44	1.5GB 2-Day Plan	 ?600.00 	14	" ?8,400.00 "	37.68	No	No Churn
CUST0159	Kunle Nielsen	01 March 2025	29	Adamawa	Mobile SIM Card	Male	2	Fair	24	7GB Monthly Plan	" ?3,500.00 "	20	" ?70,000.00 "	119.60	No	No Churn
CUST0159	Kunle Nielsen	01 March 2025	29	Adamawa	5G Broadband Router	Male	2	Fair	24	450GB 3-Month Broadband Plan	" ?75,000.00 "	12	" ?900,000.00 "	117.61	No	No Churn
CUST0160	Oghene Diaz	01 January 2025	74	Enugu	5G Broadband Router	Female	2	Fair	59	150GB FUP Monthly Unlimited	" ?20,000.00 "	5	" ?100,000.00 "	37.02	No	No Churn
CUST0161	Michael Wilson	01 February 2025	65	Kogi	4G Router	Male	4	Very Good	37	165GB Monthly Plan	" ?35,000.00 "	6	" ?210,000.00 "	58.12	Yes	High Call Tarriffs
CUST0161	Michael Wilson	01 February 2025	65	Kogi	5G Broadband Router	Male	4	Very Good	37	200GB Monthly Broadband Plan	" ?25,000.00 "	20	" ?500,000.00 "	168.48	Yes	High Call Tarriffs
CUST0161	Michael Wilson	01 February 2025	65	Kogi	Broadband MiFi	Male	4	Very Good	37	30GB Monthly Broadband Plan	" ?9,000.00 "	1	" ?9,000.00 "	173.17	Yes	High Call Tarriffs
CUST0162	Grace Gallegos	01 February 2025	33	Benue	Mobile SIM Card	Female	4	Very Good	36	1.5GB 2-Day Plan	 ?600.00 	1	 ?600.00 	16.99	No	No Churn
CUST0162	Grace Gallegos	01 February 2025	33	Benue	4G Router	Female	4	Very Good	36	10GB+10mins Monthly Plan	" ?4,500.00 "	9	" ?40,500.00 "	58.77	No	No Churn
CUST0163	Nura Jackson	01 February 2025	52	Abuja (FCT)	Broadband MiFi	Female	5	Excellent	37	120GB Monthly Broadband Plan	" ?24,000.00 "	2	" ?48,000.00 "	164.61	No	No Churn
CUST0163	Nura Jackson	01 February 2025	52	Abuja (FCT)	4G Router	Female	5	Excellent	37	165GB Monthly Plan	" ?35,000.00 "	14	" ?490,000.00 "	109.50	No	No Churn
CUST0163	Nura Jackson	01 February 2025	52	Abuja (FCT)	5G Broadband Router	Female	5	Excellent	37	150GB FUP Monthly Unlimited	" ?20,000.00 "	8	" ?160,000.00 "	147.33	No	No Churn
CUST0164	Maryam Diaz	01 January 2025	20	Nasarawa	Mobile SIM Card	Female	4	Very Good	23	10GB+10mins Monthly Plan	" ?4,500.00 "	19	" ?85,500.00 "	162.24	No	No Churn
CUST0165	Oghene Allison	01 February 2025	70	Abuja (FCT)	5G Broadband Router	Male	2	Fair	51	300GB FUP Monthly Unlimited	" ?30,000.00 "	10	" ?300,000.00 "	65.07	No	No Churn
CUST0165	Oghene Allison	01 February 2025	70	Abuja (FCT)	Mobile SIM Card	Male	2	Fair	51	1GB+1.5mins Daily Plan	 ?500.00 	17	" ?8,500.00 "	114.76	No	No Churn
CUST0165	Oghene Allison	01 February 2025	70	Abuja (FCT)	4G Router	Male	2	Fair	51	65GB Monthly Plan	" ?16,000.00 "	14	" ?224,000.00 "	27.55	No	No Churn
CUST0166	Sade Suarez	01 February 2025	51	Borno	Mobile SIM Card	Male	3	Good	16	1GB+1.5mins Daily Plan	 ?500.00 	13	" ?6,500.00 "	125.75	No	No Churn
CUST0166	Sade Suarez	01 February 2025	51	Borno	4G Router	Male	3	Good	16	165GB Monthly Plan	" ?35,000.00 "	3	" ?105,000.00 "	15.57	No	No Churn
CUST0166	Sade Suarez	01 February 2025	51	Borno	Broadband MiFi	Male	3	Good	16	60GB Monthly Broadband Plan	" ?14,500.00 "	9	" ?130,500.00 "	103.36	No	No Churn
CUST0167	Ejiro Thomas	01 January 2025	74	Yobe	5G Broadband Router	Female	1	Poor	38	450GB 3-Month Broadband Plan	" ?75,000.00 "	14	" ?1,050,000.00 "	43.96	No	No Churn
CUST0167	Ejiro Thomas	01 January 2025	74	Yobe	Broadband MiFi	Female	1	Poor	38	150GB FUP Monthly Unlimited	" ?20,000.00 "	11	" ?220,000.00 "	99.20	No	No Churn
CUST0168	Abubakar Weiss	01 March 2025	59	Borno	Broadband MiFi	Female	1	Poor	51	150GB FUP Monthly Unlimited	" ?20,000.00 "	1	" ?20,000.00 "	88.54	Yes	High Call Tarriffs
CUST0168	Abubakar Weiss	01 March 2025	59	Borno	Mobile SIM Card	Female	1	Poor	51	20GB Monthly Plan	" ?7,500.00 "	5	" ?37,500.00 "	40.86	Yes	High Call Tarriffs
CUST0169	Maryam Dean	01 March 2025	36	Akwa Ibom	4G Router	Male	3	Good	42	25GB Monthly Plan	" ?9,000.00 "	8	" ?72,000.00 "	145.33	Yes	High Call Tarriffs
CUST0169	Maryam Dean	01 March 2025	36	Akwa Ibom	Broadband MiFi	Male	3	Good	42	60GB Monthly Broadband Plan	" ?14,500.00 "	4	" ?58,000.00 "	131.27	Yes	High Call Tarriffs
CUST0169	Maryam Dean	01 March 2025	36	Akwa Ibom	Mobile SIM Card	Male	3	Good	42	2.5GB 2-Day Plan	 ?900.00 	3	" ?2,700.00 "	43.08	Yes	High Call Tarriffs
CUST0170	Amaka Whitaker	01 January 2025	44	Bauchi	4G Router	Female	3	Good	1	65GB Monthly Plan	" ?16,000.00 "	3	" ?48,000.00 "	46.17	No	No Churn
CUST0170	Amaka Whitaker	01 January 2025	44	Bauchi	Mobile SIM Card	Female	3	Good	1	3.2GB 2-Day Plan	" ?1,000.00 "	12	" ?12,000.00 "	21.09	No	No Churn
CUST0171	Maryam Dixon	01 February 2025	33	Jigawa	4G Router	Male	1	Poor	42	165GB Monthly Plan	" ?35,000.00 "	7	" ?245,000.00 "	70.56	No	No Churn
CUST0172	Obinna Miller	01 January 2025	68	Nasarawa	Mobile SIM Card	Male	2	Fair	6	7GB Monthly Plan	" ?3,500.00 "	8	" ?28,000.00 "	158.32	No	No Churn
CUST0172	Obinna Miller	01 January 2025	68	Nasarawa	4G Router	Male	2	Fair	6	25GB Monthly Plan	" ?9,000.00 "	8	" ?72,000.00 "	129.10	No	No Churn
CUST0172	Obinna Miller	01 January 2025	68	Nasarawa	5G Broadband Router	Male	2	Fair	6	120GB Monthly Broadband Plan	" ?24,000.00 "	1	" ?24,000.00 "	155.90	No	No Churn
CUST0173	Maryam Soto	01 February 2025	42	Bauchi	Mobile SIM Card	Male	3	Good	48	20GB Monthly Plan	" ?7,500.00 "	16	" ?120,000.00 "	22.99	No	No Churn
CUST0174	Kunle Jones	01 February 2025	17	Gombe	4G Router	Female	5	Excellent	9	10GB+10mins Monthly Plan	" ?4,500.00 "	1	" ?4,500.00 "	117.68	No	No Churn
CUST0174	Kunle Jones	01 February 2025	17	Gombe	Mobile SIM Card	Female	5	Excellent	9	1GB+1.5mins Daily Plan	 ?500.00 	2	" ?1,000.00 "	43.54	No	No Churn
CUST0175	Tamuno Patton	01 February 2025	80	Cross River	Mobile SIM Card	Female	1	Poor	28	25GB Monthly Plan	" ?9,000.00 "	7	" ?63,000.00 "	16.26	No	No Churn
CUST0175	Tamuno Patton	01 February 2025	80	Cross River	Mobile SIM Card	Female	1	Poor	28	1.5GB 2-Day Plan	 ?600.00 	13	" ?7,800.00 "	107.51	No	No Churn
CUST0175	Tamuno Patton	01 February 2025	80	Cross River	Broadband MiFi	Female	1	Poor	28	120GB Monthly Broadband Plan	" ?24,000.00 "	3	" ?72,000.00 "	127.04	No	No Churn
CUST0176	Maryam Martinez	01 January 2025	71	Imo	Broadband MiFi	Male	4	Very Good	16	30GB Monthly Broadband Plan	" ?9,000.00 "	5	" ?45,000.00 "	3.03	Yes	Relocation
CUST0176	Maryam Martinez	01 January 2025	71	Imo	4G Router	Male	4	Very Good	16	65GB Monthly Plan	" ?16,000.00 "	12	" ?192,000.00 "	33.18	Yes	Relocation
CUST0176	Maryam Martinez	01 January 2025	71	Imo	Mobile SIM Card	Male	4	Very Good	16	16.5GB+10mins Monthly Plan	" ?6,500.00 "	9	" ?58,500.00 "	103.69	Yes	Relocation
CUST0177	Amina Johnson	01 January 2025	63	Borno	5G Broadband Router	Female	1	Poor	47	150GB FUP Monthly Unlimited	" ?20,000.00 "	19	" ?380,000.00 "	52.96	No	No Churn
CUST0177	Amina Johnson	01 January 2025	63	Borno	Mobile SIM Card	Female	1	Poor	47	3.2GB 2-Day Plan	" ?1,000.00 "	17	" ?17,000.00 "	99.48	No	No Churn
CUST0178	Ejiro Johnson	01 February 2025	23	Yobe	Broadband MiFi	Male	3	Good	24	30GB Monthly Broadband Plan	" ?9,000.00 "	1	" ?9,000.00 "	171.81	No	No Churn
CUST0178	Ejiro Johnson	01 February 2025	23	Yobe	Mobile SIM Card	Male	3	Good	24	500MB Daily Plan	 ?350.00 	12	" ?4,200.00 "	9.67	No	No Churn
CUST0178	Ejiro Johnson	01 February 2025	23	Yobe	5G Broadband Router	Male	3	Good	24	450GB 3-Month Broadband Plan	" ?75,000.00 "	6	" ?450,000.00 "	184.09	No	No Churn
CUST0179	Bola Curtis	01 February 2025	69	Osun	5G Broadband Router	Female	3	Good	16	300GB FUP Monthly Unlimited	" ?30,000.00 "	17	" ?510,000.00 "	45.03	Yes	Poor Network
CUST0179	Bola Curtis	01 February 2025	69	Osun	Broadband MiFi	Female	3	Good	16	30GB Monthly Broadband Plan	" ?9,000.00 "	3	" ?27,000.00 "	190.84	Yes	Poor Network
CUST0179	Bola Curtis	01 February 2025	69	Osun	Mobile SIM Card	Female	3	Good	16	12.5GB Monthly Plan	" ?5,500.00 "	10	" ?55,000.00 "	173.27	Yes	Poor Network
CUST0180	Ese Haley	01 February 2025	27	Sokoto	Mobile SIM Card	Male	3	Good	24	25GB Monthly Plan	" ?9,000.00 "	16	" ?144,000.00 "	118.54	No	No Churn
CUST0180	Ese Haley	01 February 2025	27	Sokoto	Mobile SIM Card	Male	3	Good	24	500MB Daily Plan	 ?350.00 	18	" ?6,300.00 "	146.63	No	No Churn
CUST0181	Halima Walker	01 February 2025	35	Lagos	Broadband MiFi	Female	5	Excellent	2	60GB Monthly Broadband Plan	" ?14,500.00 "	10	" ?145,000.00 "	169.88	No	No Churn
CUST0181	Halima Walker	01 February 2025	35	Lagos	4G Router	Female	5	Excellent	2	65GB Monthly Plan	" ?16,000.00 "	8	" ?128,000.00 "	41.44	No	No Churn
CUST0181	Halima Walker	01 February 2025	35	Lagos	Mobile SIM Card	Female	5	Excellent	2	20GB Monthly Plan	" ?7,500.00 "	2	" ?15,000.00 "	98.66	No	No Churn
CUST0182	Obinna Mills	01 February 2025	51	Katsina	Mobile SIM Card	Male	5	Excellent	59	3.2GB 2-Day Plan	" ?1,000.00 "	17	" ?17,000.00 "	116.36	No	No Churn
CUST0182	Obinna Mills	01 February 2025	51	Katsina	5G Broadband Router	Male	5	Excellent	59	300GB FUP Monthly Unlimited	" ?30,000.00 "	13	" ?390,000.00 "	127.62	No	No Churn
CUST0183	Kunle Shaw	01 March 2025	23	Kwara	5G Broadband Router	Male	3	Good	16	1.5TB Yearly Broadband Plan	" ?150,000.00 "	3	" ?450,000.00 "	54.76	No	No Churn
CUST0183	Kunle Shaw	01 March 2025	23	Kwara	4G Router	Male	3	Good	16	10GB+10mins Monthly Plan	" ?4,500.00 "	19	" ?85,500.00 "	27.65	No	No Churn
CUST0184	Ngozi Webb	01 February 2025	35	Anambra	5G Broadband Router	Male	3	Good	29	120GB Monthly Broadband Plan	" ?24,000.00 "	4	" ?96,000.00 "	92.94	No	No Churn
CUST0184	Ngozi Webb	01 February 2025	35	Anambra	Broadband MiFi	Male	3	Good	29	30GB Monthly Broadband Plan	" ?9,000.00 "	10	" ?90,000.00 "	31.94	No	No Churn
CUST0184	Ngozi Webb	01 February 2025	35	Anambra	Mobile SIM Card	Male	3	Good	29	65GB Monthly Plan	" ?16,000.00 "	11	" ?176,000.00 "	43.40	No	No Churn
CUST0185	Obinna Young	01 January 2025	27	Imo	Mobile SIM Card	Female	3	Good	26	12.5GB Monthly Plan	" ?5,500.00 "	18	" ?99,000.00 "	111.41	Yes	Poor Customer Service
CUST0186	Halima Harrison	01 February 2025	28	Sokoto	4G Router	Male	1	Poor	52	10GB+10mins Monthly Plan	" ?4,500.00 "	12	" ?54,000.00 "	164.82	Yes	Better Offers from Competitors
CUST0187	Chinedu Brown	01 February 2025	49	Kaduna	5G Broadband Router	Male	4	Very Good	5	150GB FUP Monthly Unlimited	" ?20,000.00 "	15	" ?300,000.00 "	9.02	No	No Churn
CUST0188	Sade Cruz	01 January 2025	37	Kwara	5G Broadband Router	Female	4	Very Good	32	60GB Monthly Broadband Plan	" ?14,500.00 "	9	" ?130,500.00 "	181.71	No	No Churn
CUST0189	Zainab Mcguire	01 February 2025	73	Plateau	Mobile SIM Card	Male	3	Good	40	1GB+1.5mins Daily Plan	 ?500.00 	14	" ?7,000.00 "	76.91	No	No Churn
CUST0189	Zainab Mcguire	01 February 2025	73	Plateau	Broadband MiFi	Male	3	Good	40	150GB FUP Monthly Unlimited	" ?20,000.00 "	17	" ?340,000.00 "	128.71	No	No Churn
CUST0189	Zainab Mcguire	01 February 2025	73	Plateau	5G Broadband Router	Male	3	Good	40	60GB Monthly Broadband Plan	" ?14,500.00 "	18	" ?261,000.00 "	126.34	No	No Churn
CUST0190	Funke Thomas	01 February 2025	64	Ekiti	5G Broadband Router	Female	3	Good	35	300GB FUP Monthly Unlimited	" ?30,000.00 "	20	" ?600,000.00 "	5.70	No	No Churn
CUST0190	Funke Thomas	01 February 2025	64	Ekiti	4G Router	Female	3	Good	35	10GB+10mins Monthly Plan	" ?4,500.00 "	9	" ?40,500.00 "	6.35	No	No Churn
CUST0190	Funke Thomas	01 February 2025	64	Ekiti	Mobile SIM Card	Female	3	Good	35	2.5GB 2-Day Plan	 ?900.00 	16	" ?14,400.00 "	161.83	No	No Churn
CUST0191	Sarah Meyer	01 February 2025	61	Osun	Broadband MiFi	Male	2	Fair	7	300GB FUP Monthly Unlimited	" ?30,000.00 "	6	" ?180,000.00 "	187.07	Yes	Better Offers from Competitors
CUST0191	Sarah Meyer	01 February 2025	61	Osun	Mobile SIM Card	Male	2	Fair	7	1.5GB 2-Day Plan	 ?600.00 	11	" ?6,600.00 "	47.69	Yes	Better Offers from Competitors
CUST0191	Sarah Meyer	01 February 2025	61	Osun	4G Router	Male	2	Fair	7	25GB Monthly Plan	" ?9,000.00 "	1	" ?9,000.00 "	182.84	Yes	Better Offers from Competitors
CUST0192	Oghene Schroeder	01 March 2025	34	Benue	Broadband MiFi	Female	2	Fair	35	150GB FUP Monthly Unlimited	" ?20,000.00 "	1	" ?20,000.00 "	120.53	No	No Churn
CUST0193	Sarah Thomas	01 February 2025	77	Lagos	5G Broadband Router	Female	2	Fair	59	30GB Monthly Broadband Plan	" ?9,000.00 "	19	" ?171,000.00 "	4.87	No	No Churn
CUST0194	Obinna Dunn	01 March 2025	30	Bauchi	5G Broadband Router	Female	4	Very Good	5	300GB FUP Monthly Unlimited	" ?30,000.00 "	14	" ?420,000.00 "	195.18	No	No Churn
CUST0194	Obinna Dunn	01 March 2025	30	Bauchi	4G Router	Female	4	Very Good	5	165GB Monthly Plan	" ?35,000.00 "	6	" ?210,000.00 "	130.01	No	No Churn
CUST0195	Oghene Munoz	01 March 2025	44	Enugu	Mobile SIM Card	Female	2	Fair	20	1.5GB 2-Day Plan	 ?600.00 	20	" ?12,000.00 "	120.68	Yes	Poor Network
CUST0195	Oghene Munoz	01 March 2025	44	Enugu	5G Broadband Router	Female	2	Fair	20	60GB Monthly Broadband Plan	" ?14,500.00 "	4	" ?58,000.00 "	128.11	Yes	Poor Network
CUST0195	Oghene Munoz	01 March 2025	44	Enugu	Broadband MiFi	Female	2	Fair	20	60GB Monthly Broadband Plan	" ?14,500.00 "	3	" ?43,500.00 "	28.56	Yes	Poor Network
CUST0196	Halima Burns	01 January 2025	60	Niger	4G Router	Male	3	Good	41	65GB Monthly Plan	" ?16,000.00 "	4	" ?64,000.00 "	70.42	No	No Churn
CUST0196	Halima Burns	01 January 2025	60	Niger	Broadband MiFi	Male	3	Good	41	30GB Monthly Broadband Plan	" ?9,000.00 "	15	" ?135,000.00 "	10.11	No	No Churn
CUST0197	Ibim Murphy	01 February 2025	37	Kogi	Mobile SIM Card	Female	3	Good	57	500MB Daily Plan	 ?350.00 	3	" ?1,050.00 "	32.95	No	No Churn
CUST0198	Bola Potter	01 January 2025	53	Kano	4G Router	Female	1	Poor	17	65GB Monthly Plan	" ?16,000.00 "	3	" ?48,000.00 "	109.64	No	No Churn
CUST0198	Bola Potter	01 January 2025	53	Kano	5G Broadband Router	Female	1	Poor	17	200GB Monthly Broadband Plan	" ?25,000.00 "	20	" ?500,000.00 "	119.01	No	No Churn
CUST0199	John Morales	01 February 2025	19	Kwara	4G Router	Male	2	Fair	39	10GB+10mins Monthly Plan	" ?4,500.00 "	18	" ?81,000.00 "	139.59	Yes	Costly Data Plans
CUST0200	Saidu Tucker	01 January 2025	52	Abia	4G Router	Male	4	Very Good	7	25GB Monthly Plan	" ?9,000.00 "	3	" ?27,000.00 "	1.26	No	No Churn
CUST0200	Saidu Tucker	01 January 2025	52	Abia	Broadband MiFi	Male	4	Very Good	7	300GB FUP Monthly Unlimited	" ?30,000.00 "	20	" ?600,000.00 "	164.87	No	No Churn
CUST0201	John Mcgrath	01 February 2025	41	Anambra	Broadband MiFi	Male	3	Good	14	60GB Monthly Broadband Plan	" ?14,500.00 "	9	" ?130,500.00 "	94.45	No	No Churn
CUST0201	John Mcgrath	01 February 2025	41	Anambra	4G Router	Male	3	Good	14	65GB Monthly Plan	" ?16,000.00 "	13	" ?208,000.00 "	128.55	No	No Churn
CUST0202	Shehu Hays	01 February 2025	63	Jigawa	4G Router	Female	1	Poor	12	65GB Monthly Plan	" ?16,000.00 "	4	" ?64,000.00 "	30.65	Yes	Fast Data Consumption
CUST0202	Shehu Hays	01 February 2025	63	Jigawa	Mobile SIM Card	Female	1	Poor	12	3.2GB 2-Day Plan	" ?1,000.00 "	18	" ?18,000.00 "	133.79	Yes	Fast Data Consumption
CUST0203	Ibim Castro	01 February 2025	45	Oyo	4G Router	Female	5	Excellent	53	25GB Monthly Plan	" ?9,000.00 "	2	" ?18,000.00 "	16.25	No	No Churn
CUST0203	Ibim Castro	01 February 2025	45	Oyo	Mobile SIM Card	Female	5	Excellent	53	16.5GB+10mins Monthly Plan	" ?6,500.00 "	17	" ?110,500.00 "	114.46	No	No Churn
CUST0204	Obinna Patterson	01 February 2025	31	Nasarawa	Mobile SIM Card	Male	2	Fair	11	500MB Daily Plan	 ?350.00 	5	" ?1,750.00 "	199.46	Yes	Fast Data Consumption
CUST0205	Saidu Munoz	01 February 2025	56	Kaduna	Mobile SIM Card	Male	5	Excellent	25	16.5GB+10mins Monthly Plan	" ?6,500.00 "	4	" ?26,000.00 "	156.45	No	No Churn
CUST0205	Saidu Munoz	01 February 2025	56	Kaduna	Broadband MiFi	Male	5	Excellent	25	60GB Monthly Broadband Plan	" ?14,500.00 "	19	" ?275,500.00 "	30.35	No	No Churn
CUST0206	Ngozi Wood	01 March 2025	29	Anambra	Mobile SIM Card	Female	4	Very Good	56	1.5GB 2-Day Plan	 ?600.00 	5	" ?3,000.00 "	55.45	Yes	High Call Tarriffs
CUST0206	Ngozi Wood	01 March 2025	29	Anambra	Broadband MiFi	Female	4	Very Good	56	120GB Monthly Broadband Plan	" ?24,000.00 "	13	" ?312,000.00 "	121.93	Yes	High Call Tarriffs
CUST0207	Bola Miller	01 February 2025	66	Bayelsa	5G Broadband Router	Male	3	Good	4	120GB Monthly Broadband Plan	" ?24,000.00 "	16	" ?384,000.00 "	62.53	No	No Churn
CUST0208	Ngozi Acevedo	01 February 2025	45	Borno	Broadband MiFi	Female	3	Good	48	150GB FUP Monthly Unlimited	" ?20,000.00 "	14	" ?280,000.00 "	182.73	Yes	Fast Data Consumption
CUST0208	Ngozi Acevedo	01 February 2025	45	Borno	Mobile SIM Card	Female	3	Good	48	12.5GB Monthly Plan	" ?5,500.00 "	12	" ?66,000.00 "	152.02	Yes	Fast Data Consumption
CUST0208	Ngozi Acevedo	01 February 2025	45	Borno	4G Router	Female	3	Good	48	65GB Monthly Plan	" ?16,000.00 "	6	" ?96,000.00 "	103.30	Yes	Fast Data Consumption
CUST0209	Kunle Bird	01 January 2025	55	Zamfara	Broadband MiFi	Female	2	Fair	9	150GB FUP Monthly Unlimited	" ?20,000.00 "	2	" ?40,000.00 "	7.10	Yes	Better Offers from Competitors
CUST0210	Ejiro Gill	01 February 2025	41	Akwa Ibom	Broadband MiFi	Female	5	Excellent	53	150GB FUP Monthly Unlimited	" ?20,000.00 "	20	" ?400,000.00 "	74.81	No	No Churn
CUST0211	Alabo Clay	01 February 2025	38	Taraba	Broadband MiFi	Female	3	Good	23	60GB Monthly Broadband Plan	" ?14,500.00 "	19	" ?275,500.00 "	10.41	No	No Churn
CUST0211	Alabo Clay	01 February 2025	38	Taraba	Mobile SIM Card	Female	3	Good	23	10GB+10mins Monthly Plan	" ?4,500.00 "	8	" ?36,000.00 "	171.49	No	No Churn
CUST0211	Alabo Clay	01 February 2025	38	Taraba	Mobile SIM Card	Female	3	Good	23	500MB Daily Plan	 ?350.00 	14	" ?4,900.00 "	54.18	No	No Churn
CUST0212	Michael Williams	01 February 2025	18	Lagos	4G Router	Female	2	Fair	59	10GB+10mins Monthly Plan	" ?4,500.00 "	10	" ?45,000.00 "	121.86	No	No Churn
CUST0213	Zainab Clark	01 March 2025	70	Jigawa	Mobile SIM Card	Female	2	Fair	30	2.5GB 2-Day Plan	 ?900.00 	12	" ?10,800.00 "	102.55	No	No Churn
CUST0213	Zainab Clark	01 March 2025	70	Jigawa	5G Broadband Router	Female	2	Fair	30	120GB Monthly Broadband Plan	" ?24,000.00 "	4	" ?96,000.00 "	60.05	No	No Churn
CUST0213	Zainab Clark	01 March 2025	70	Jigawa	Broadband MiFi	Female	2	Fair	30	60GB Monthly Broadband Plan	" ?14,500.00 "	9	" ?130,500.00 "	13.24	No	No Churn
CUST0214	Ese Cooper	01 February 2025	51	Edo	Mobile SIM Card	Female	5	Excellent	13	7GB Monthly Plan	" ?3,500.00 "	1	" ?3,500.00 "	136.31	No	No Churn
CUST0215	Grace Figueroa	01 February 2025	53	Edo	Mobile SIM Card	Female	1	Poor	26	165GB Monthly Plan	" ?35,000.00 "	12	" ?420,000.00 "	181.35	No	No Churn
CUST0215	Grace Figueroa	01 February 2025	53	Edo	Mobile SIM Card	Female	1	Poor	26	16.5GB+10mins Monthly Plan	" ?6,500.00 "	6	" ?39,000.00 "	60.39	No	No Churn
CUST0215	Grace Figueroa	01 February 2025	53	Edo	Broadband MiFi	Female	1	Poor	26	120GB Monthly Broadband Plan	" ?24,000.00 "	4	" ?96,000.00 "	36.64	No	No Churn
